Price,Close,High,Low,Open,Volume
Ticker,^990100-USD-STRD,^990100-USD-STRD,^990100-USD-STRD,^990100-USD-STRD,^990100-USD-STRD
Date,,,,,
2002-04-22,987.2000122070312,999.0,986.2000122070312,997.2999877929688,0
2002-04-23,982.0,987.9000244140625,980.7999877929688,987.0,0
2002-04-24,978.5,985.7999877929688,977.9000244140625,981.7999877929688,0
2002-04-25,977.0999755859375,979.0999755859375,972.4000244140625,978.5,0
2002-04-26,968.5999755859375,980.5,967.5999755859375,977.0,0
2002-04-29,962.0999755859375,969.0999755859375,961.2000122070312,968.5,0
2002-04-30,968.0,970.9000244140625,959.0,961.9000244140625,0
2002-05-01,961.2999877929688,961.2999877929688,961.2999877929688,961.2999877929688,0
2002-05-02,972.5,977.5999755859375,970.0,975.7000122070312,0
2002-05-03,969.4000244140625,976.7999877929688,966.5999755859375,972.5999755859375,0
2002-05-06,972.5,972.5,972.5,972.5,0
2002-05-07,950.5,958.0,949.0999755859375,958.0,0
2002-05-08,974.7000122070312,975.9000244140625,949.5999755859375,949.7999877929688,0
2002-05-09,967.9000244140625,976.5,967.2999877929688,974.5999755859375,0
2002-05-10,957.2000122070312,969.0999755859375,956.5999755859375,967.7000122070312,0
2002-05-13,967.5999755859375,967.7000122070312,954.5999755859375,960.5,0
2002-05-14,979.7000122070312,979.7999877929688,964.9000244140625,967.7000122070312,0
2002-05-15,983.5,988.7999877929688,978.4000244140625,979.5999755859375,0
2002-05-16,987.2999877929688,987.9000244140625,983.0,983.5,0
2002-05-17,994.5,996.0,987.2000122070312,987.5,0
2002-05-20,986.7000122070312,996.7000122070312,985.7000122070312,994.5,0
2002-05-21,979.9000244140625,991.0,979.2999877929688,984.9000244140625,0
2002-05-22,981.5999755859375,982.7999877929688,976.5,979.5999755859375,0
2002-05-23,986.4000244140625,986.5,978.5999755859375,981.7999877929688,0
2002-05-24,980.2000122070312,987.9000244140625,979.2999877929688,986.2000122070312,0
2002-05-27,979.7000122070312,981.0999755859375,978.7000122070312,980.0,0
2002-05-28,974.5,982.7999877929688,972.2999877929688,979.2999877929688,0
2002-05-29,971.2999877929688,974.7000122070312,970.0999755859375,974.5999755859375,0
2002-05-30,967.0999755859375,972.0,962.9000244140625,971.2999877929688,0
2002-05-31,967.0999755859375,973.0999755859375,965.2999877929688,966.4000244140625,0
2002-06-03,954.5999755859375,969.7999877929688,953.9000244140625,966.7000122070312,0
2002-06-04,947.7000122070312,954.7999877929688,943.5,954.5,0
2002-06-05,950.0,950.0999755859375,944.0999755859375,947.5,0
2002-06-06,939.2999877929688,951.4000244140625,937.7999877929688,950.2999877929688,0
2002-06-07,932.7999877929688,939.2999877929688,922.7999877929688,939.2999877929688,0
2002-06-10,934.2000122070312,937.9000244140625,930.7000122070312,932.7000122070312,0
2002-06-11,928.5999755859375,940.7999877929688,926.5999755859375,933.9000244140625,0
2002-06-12,934.2999877929688,934.2999877929688,934.2999877929688,934.2999877929688,0
2002-06-13,926.5999755859375,926.5999755859375,926.5999755859375,926.5999755859375,0
2002-06-14,924.7000122070312,924.7000122070312,889.7000122070312,913.9000244140625,0
2002-06-17,926.2000122070312,926.2999877929688,902.5,904.9000244140625,0
2002-06-18,928.5,930.5999755859375,923.2000122070312,926.2999877929688,0
2002-06-19,914.2999877929688,929.2000122070312,913.2999877929688,929.0999755859375,0
2002-06-20,904.5999755859375,915.7999877929688,903.7000122070312,914.2000122070312,0
2002-06-21,895.2000122070312,905.5999755859375,893.7999877929688,904.2000122070312,0
2002-06-24,891.5,898.5999755859375,881.2000122070312,894.9000244140625,0
2002-06-25,891.0,904.7000122070312,888.5,891.5,0
2002-06-26,882.7000122070312,892.7000122070312,871.0999755859375,892.7000122070312,0
2002-06-27,888.5,888.5,888.5,888.5,0
2002-06-28,909.2999877929688,915.0,897.5,897.5999755859375,0
2002-07-01,897.7999877929688,912.0,896.7999877929688,909.4000244140625,0
2002-07-02,878.0999755859375,898.0999755859375,875.2999877929688,898.0,0
2002-07-03,873.2999877929688,878.7999877929688,863.7000122070312,877.4000244140625,0
2002-07-04,877.5999755859375,878.0,871.2000122070312,873.2000122070312,0
2002-07-05,905.0,905.2000122070312,876.5,877.0,0
2002-07-08,877.2000122070312,877.2000122070312,877.2000122070312,877.2000122070312,0
2002-07-09,905.0,905.0,905.0,905.0,0
2002-07-10,862.9000244140625,889.5,862.2999877929688,889.2999877929688,0
2002-07-11,855.7000122070312,863.0,842.2000122070312,863.0,0
2002-07-12,853.9000244140625,862.5999755859375,847.5999755859375,854.7999877929688,0
2002-07-15,840.9000244140625,854.5,820.9000244140625,854.0999755859375,0
2002-07-16,833.0999755859375,845.2000122070312,826.0,841.0,0
2002-07-17,842.9000244140625,853.5,830.0999755859375,832.5,0
2002-07-18,836.0999755859375,849.7999877929688,835.0999755859375,842.9000244140625,0
2002-07-19,805.7999877929688,837.0999755859375,802.9000244140625,836.2000122070312,0
2002-07-22,777.4000244140625,805.7999877929688,774.5,805.5,0
2002-07-23,755.7000122070312,779.0999755859375,754.5999755859375,776.5999755859375,0
2002-07-24,776.0999755859375,776.5,731.0,756.5,0
2002-07-25,783.0,789.9000244140625,771.2999877929688,776.2999877929688,0
2002-07-26,785.4000244140625,785.7999877929688,772.0,783.0999755859375,0
2002-07-29,822.0999755859375,822.0999755859375,785.2999877929688,785.5,0
2002-07-30,826.2999877929688,829.4000244140625,815.5999755859375,822.2000122070312,0
2002-07-31,830.2999877929688,831.7999877929688,816.2000122070312,826.0999755859375,0
2002-08-01,807.0999755859375,831.2000122070312,805.7999877929688,830.2000122070312,0
2002-08-02,796.5,808.7000122070312,791.2000122070312,806.9000244140625,0
2002-08-05,771.5,796.4000244140625,771.0,796.4000244140625,0
2002-08-06,795.7999877929688,795.7999877929688,795.7999877929688,795.7999877929688,0
2002-08-07,773.0,773.0,773.0,773.0,0
2002-08-08,787.2000122070312,787.2000122070312,787.2000122070312,787.2000122070312,0
2002-08-09,798.2000122070312,798.2000122070312,798.2000122070312,798.2000122070312,0
2002-08-12,822.2999877929688,829.5,815.4000244140625,829.2999877929688,0
2002-08-13,815.2000122070312,827.9000244140625,813.7999877929688,822.2999877929688,0
2002-08-14,827.5,829.5999755859375,807.2999877929688,815.7000122070312,0
2002-08-15,841.5999755859375,843.7999877929688,827.2999877929688,827.4000244140625,0
2002-08-16,842.7999877929688,846.0,832.4000244140625,841.5,0
2002-08-19,857.0,857.0,839.7999877929688,842.9000244140625,0
2002-08-20,847.5999755859375,858.5,844.5,857.0999755859375,0
2002-08-21,856.7000122070312,858.5999755859375,846.2000122070312,847.5,0
2002-08-22,866.0999755859375,867.5999755859375,855.4000244140625,856.2000122070312,0
2002-08-23,852.4000244140625,867.5,850.5999755859375,866.4000244140625,0
2002-08-26,855.5999755859375,857.0,846.5,852.5,0
2002-08-27,855.0999755859375,864.5999755859375,853.0999755859375,855.2999877929688,0
2002-08-28,834.5,855.4000244140625,832.5999755859375,855.0,0
2002-08-29,830.4000244140625,834.2999877929688,821.9000244140625,834.0999755859375,0
2002-08-30,831.2000122070312,837.0,825.2999877929688,830.0999755859375,0
2002-09-02,826.7000122070312,831.2000122070312,825.7999877929688,829.2999877929688,0
2002-09-03,798.0999755859375,826.7000122070312,797.7999877929688,826.7000122070312,0
2002-09-04,803.5999755859375,804.7999877929688,792.7999877929688,797.7999877929688,0
2002-09-05,796.0,808.9000244140625,788.0,803.5,0
2002-09-06,807.7000122070312,810.2999877929688,793.7999877929688,795.7000122070312,0
2002-09-09,809.5,811.5999755859375,798.4000244140625,807.7000122070312,0
2002-09-10,817.5999755859375,817.7000122070312,809.0999755859375,809.2000122070312,0
2002-09-11,822.7000122070312,829.2000122070312,816.7000122070312,817.7999877929688,0
2002-09-12,803.9000244140625,823.5,802.5999755859375,822.7000122070312,0
2002-09-13,796.0999755859375,804.0,791.2999877929688,803.9000244140625,0
2002-09-16,795.5,797.5,789.2999877929688,796.0999755859375,0
2002-09-17,787.7000122070312,805.0999755859375,786.2999877929688,795.2999877929688,0
2002-09-18,777.5,787.7000122070312,771.9000244140625,787.5,0
2002-09-19,762.9000244140625,781.0999755859375,762.4000244140625,777.5,0
2002-09-20,777.5,777.5,777.5,777.5,0
2002-09-23,745.5,763.9000244140625,741.9000244140625,760.2999877929688,0
2002-09-24,735.0,745.7000122070312,733.0,745.4000244140625,0
2002-09-25,746.7999877929688,749.0,732.0,735.2999877929688,0
2002-09-26,765.7000122070312,765.7999877929688,746.7000122070312,746.7999877929688,0
2002-09-27,753.5,769.0999755859375,752.0999755859375,765.5,0
2002-09-30,737.7999877929688,753.9000244140625,727.5,753.5,0
2002-10-01,755.4000244140625,755.5999755859375,734.9000244140625,737.5,0
2002-10-02,750.7999877929688,762.7999877929688,750.0,755.0,0
2002-10-03,742.2999877929688,826.9000244140625,741.7000122070312,750.7999877929688,0
2002-10-04,727.0,744.0999755859375,723.7999877929688,742.5,0
2002-10-07,742.2000122070312,742.2000122070312,742.2000122070312,742.2000122070312,0
2002-10-08,715.9000244140625,721.0,706.0999755859375,713.5,0
2002-10-09,704.7000122070312,716.2000122070312,703.5999755859375,716.0,0
2002-10-10,721.5999755859375,722.7000122070312,696.7999877929688,704.7000122070312,0
2002-10-11,749.7000122070312,753.4000244140625,721.5999755859375,721.7999877929688,0
2002-10-14,750.7000122070312,752.2999877929688,743.2999877929688,749.5999755859375,0
2002-10-15,785.7999877929688,786.0999755859375,750.5,750.7000122070312,0
2002-10-16,771.9000244140625,789.7999877929688,769.9000244140625,785.7999877929688,0
2002-10-17,787.4000244140625,791.9000244140625,771.2000122070312,771.7000122070312,0
2002-10-18,789.7000122070312,791.7999877929688,777.0999755859375,787.2999877929688,0
2002-10-21,798.0,798.5999755859375,782.2999877929688,789.5999755859375,0
2002-10-22,789.7000122070312,798.5,786.2000122070312,797.9000244140625,0
2002-10-23,786.5999755859375,793.5,775.2000122070312,789.5999755859375,0
2002-10-24,785.4000244140625,795.0,783.5,786.4000244140625,0
2002-10-25,792.2999877929688,792.7999877929688,780.4000244140625,785.2000122070312,0
2002-10-28,784.4000244140625,784.4000244140625,784.4000244140625,784.4000244140625,0
2002-10-29,778.9000244140625,778.9000244140625,778.7999877929688,778.9000244140625,0
2002-10-30,789.7999877929688,791.7999877929688,778.4000244140625,778.9000244140625,0
2002-10-31,792.0999755859375,798.2999877929688,789.2000122070312,789.9000244140625,0
2002-11-01,799.0,800.2999877929688,784.9000244140625,792.0,0
2002-11-04,812.0,819.7999877929688,799.0,799.0,0
2002-11-05,818.5999755859375,818.5999755859375,818.5999755859375,818.5999755859375,0
2002-11-06,821.7999877929688,822.0,821.7999877929688,821.9000244140625,0
2002-11-07,807.4000244140625,823.5999755859375,805.4000244140625,821.9000244140625,0
2002-11-08,800.5999755859375,810.5,798.9000244140625,807.2999877929688,0
2002-11-11,786.2000122070312,800.4000244140625,785.4000244140625,800.2999877929688,0
2002-11-12,793.2999877929688,793.2999877929688,793.2999877929688,793.2999877929688,0
2002-11-13,789.4000244140625,789.4000244140625,789.4000244140625,789.4000244140625,0
2002-11-14,803.0,803.0,803.0,803.0,0
2002-11-15,810.2999877929688,810.5,800.2999877929688,803.0,0
2002-11-18,806.0999755859375,806.2000122070312,806.0999755859375,806.2000122070312,0
2002-11-19,801.0,806.5999755859375,799.2000122070312,806.2000122070312,0
2002-11-20,809.9000244140625,810.5,798.0999755859375,800.7999877929688,0
2002-11-21,829.7999877929688,829.9000244140625,829.7999877929688,829.7999877929688,0
2002-11-22,828.0999755859375,832.5,826.7000122070312,829.7999877929688,0
2002-11-25,829.2999877929688,829.2999877929688,829.2999877929688,829.2999877929688,0
2002-11-26,812.2000122070312,812.2999877929688,812.2000122070312,812.2999877929688,0
2002-11-27,830.7000122070312,831.2000122070312,810.7999877929688,812.2999877929688,0
2002-11-28,835.2999877929688,836.2000122070312,830.7999877929688,830.7999877929688,0
2002-11-29,830.5,830.5,830.5,830.5,0
2002-12-02,832.2999877929688,832.2999877929688,832.2999877929688,832.2999877929688,0
2002-12-03,820.0999755859375,820.0999755859375,820.0999755859375,820.0999755859375,0
2002-12-04,815.9000244140625,816.0,815.9000244140625,815.9000244140625,0
2002-12-05,806.7000122070312,806.7000122070312,806.5999755859375,806.5999755859375,0
2002-12-06,811.0,812.0,799.0,806.5999755859375,0
2002-12-09,811.2999877929688,811.5999755859375,810.7999877929688,811.4000244140625,0
2002-12-10,810.4000244140625,810.4000244140625,810.4000244140625,810.4000244140625,0
2002-12-11,804.0999755859375,806.5999755859375,797.5999755859375,801.4000244140625,0
2002-12-12,801.9000244140625,801.9000244140625,801.9000244140625,801.9000244140625,0
2002-12-13,793.5999755859375,802.0999755859375,791.4000244140625,802.0,0
2002-12-16,809.5999755859375,809.7000122070312,791.9000244140625,793.4000244140625,0
2002-12-17,803.7000122070312,803.9000244140625,803.7000122070312,803.9000244140625,0
2002-12-18,791.7999877929688,803.9000244140625,790.0999755859375,803.9000244140625,0
2002-12-19,804.5999755859375,804.5999755859375,804.5999755859375,804.5999755859375,0
2002-12-20,796.4000244140625,797.0,787.2999877929688,788.2000122070312,0
2002-12-23,787.9000244140625,787.9000244140625,787.9000244140625,787.9000244140625,0
2002-12-24,797.0999755859375,800.0999755859375,797.0,798.2999877929688,0
2002-12-26,797.7999877929688,804.2999877929688,796.7999877929688,797.2000122070312,0
2002-12-27,784.7999877929688,798.5999755859375,783.9000244140625,797.7000122070312,0
2002-12-30,789.9000244140625,789.9000244140625,789.7999877929688,789.7999877929688,0
2002-12-31,792.4000244140625,793.5,786.2999877929688,789.7999877929688,0
2003-01-02,811.0999755859375,811.0999755859375,811.0,811.0,0
2003-01-03,814.5,815.2999877929688,810.2999877929688,811.0,0
2003-01-06,828.4000244140625,828.4000244140625,828.2999877929688,828.2999877929688,0
2003-01-07,821.2999877929688,829.2000122070312,818.7000122070312,828.2999877929688,0
2003-01-08,812.4000244140625,821.5,809.5,821.2999877929688,0
2003-01-09,822.5999755859375,822.5999755859375,822.5,822.5999755859375,0
2003-01-10,825.2000122070312,827.7999877929688,817.4000244140625,822.5999755859375,0
2003-01-13,824.2999877929688,824.2999877929688,824.2999877929688,824.2999877929688,0
2003-01-14,829.7000122070312,829.7999877929688,829.7000122070312,829.7999877929688,0
2003-01-15,820.5999755859375,831.9000244140625,820.0,829.7999877929688,0
2003-01-16,819.9000244140625,819.9000244140625,819.7999877929688,819.9000244140625,0
2003-01-17,808.7999877929688,820.2999877929688,807.2999877929688,819.9000244140625,0
2003-01-20,805.0,808.9000244140625,804.7999877929688,808.2999877929688,0
2003-01-21,797.2000122070312,807.5,795.9000244140625,805.2000122070312,0
2003-01-22,787.5999755859375,787.7000122070312,787.5999755859375,787.7000122070312,0
2003-01-23,792.5,792.5,792.4000244140625,792.5,0
2003-01-24,778.4000244140625,795.2000122070312,778.0,792.5,0
2003-01-27,762.0999755859375,778.5999755859375,759.9000244140625,778.5,0
2003-01-28,766.2999877929688,767.4000244140625,758.5,761.7000122070312,0
2003-01-29,769.5,771.4000244140625,758.2000122070312,766.4000244140625,0
2003-01-30,763.9000244140625,763.9000244140625,763.9000244140625,763.9000244140625,0
2003-01-31,768.2999877929688,769.0,757.5999755859375,763.9000244140625,0
2003-02-03,762.4000244140625,762.4000244140625,762.4000244140625,762.4000244140625,0
2003-02-04,764.9000244140625,765.0999755859375,764.9000244140625,765.0999755859375,0
2003-02-05,764.2000122070312,764.2999877929688,764.2000122070312,764.2999877929688,0
2003-02-06,756.9000244140625,765.0999755859375,753.5999755859375,764.2999877929688,0
2003-02-07,750.0,760.5999755859375,748.5,756.9000244140625,0
2003-02-10,749.9000244140625,751.2000122070312,743.2999877929688,749.9000244140625,0
2003-02-11,751.2999877929688,751.2999877929688,751.2999877929688,751.2999877929688,0
2003-02-12,742.0999755859375,752.9000244140625,742.0999755859375,751.2999877929688,0
2003-02-13,742.7000122070312,742.7999877929688,742.7000122070312,742.7000122070312,0
2003-02-14,754.4000244140625,754.5999755859375,742.5,742.7000122070312,0
2003-02-17,758.0999755859375,758.5,753.2999877929688,753.9000244140625,0
2003-02-18,768.0999755859375,768.0999755859375,768.0,768.0999755859375,0
2003-02-19,761.4000244140625,768.9000244140625,758.5,768.0999755859375,0
2003-02-20,768.0999755859375,768.0999755859375,768.0999755859375,768.0999755859375,0
2003-02-21,762.2999877929688,764.0999755859375,751.7999877929688,757.0999755859375,0
2003-02-24,753.2999877929688,753.5,753.2999877929688,753.5,0
2003-02-25,747.7000122070312,747.7999877929688,747.7000122070312,747.7999877929688,0
2003-02-26,741.4000244140625,750.0,740.7999877929688,747.7999877929688,0
2003-02-27,746.7999877929688,749.7999877929688,738.9000244140625,741.5,0
2003-02-28,741.4000244140625,741.4000244140625,741.4000244140625,741.4000244140625,0
2003-03-03,753.4000244140625,763.0,752.2999877929688,752.7999877929688,0
2003-03-04,752.9000244140625,752.9000244140625,752.9000244140625,752.9000244140625,0
2003-03-05,745.4000244140625,745.7999877929688,739.7999877929688,743.7000122070312,0
2003-03-06,739.0,746.0,738.0999755859375,745.7000122070312,0
2003-03-07,737.0999755859375,738.7999877929688,728.5,738.7999877929688,0
2003-03-10,721.0999755859375,721.2000122070312,721.0,721.2000122070312,0
2003-03-11,715.7999877929688,715.9000244140625,715.7000122070312,715.9000244140625,0
2003-03-12,710.2000122070312,710.2999877929688,710.0999755859375,710.2999877929688,0
2003-03-13,716.2000122070312,716.2000122070312,716.2000122070312,716.2000122070312,0
2003-03-14,740.2999877929688,743.7999877929688,730.7000122070312,730.7000122070312,0
2003-03-17,758.9000244140625,758.9000244140625,758.9000244140625,758.9000244140625,0
2003-03-18,763.4000244140625,763.5,763.4000244140625,763.4000244140625,0
2003-03-19,768.5,768.5999755859375,768.2999877929688,768.2999877929688,0
2003-03-20,770.7000122070312,770.7999877929688,770.7000122070312,770.7999877929688,0
2003-03-21,785.4000244140625,785.9000244140625,770.2000122070312,770.7999877929688,0
2003-03-24,764.4000244140625,789.7999877929688,763.7999877929688,786.7999877929688,0
2003-03-25,771.5999755859375,771.5999755859375,771.4000244140625,771.4000244140625,0
2003-03-26,770.5,774.7999877929688,768.9000244140625,771.4000244140625,0
2003-03-27,771.7999877929688,771.7999877929688,771.7999877929688,771.7999877929688,0
2003-03-28,770.0999755859375,770.0999755859375,770.0999755859375,770.0999755859375,0
2003-03-31,766.5999755859375,766.5999755859375,766.5999755859375,766.5999755859375,0
2003-04-01,757.0999755859375,757.7999877929688,748.2999877929688,749.0,0
2003-04-02,773.0999755859375,774.9000244140625,756.5,758.2999877929688,0
2003-04-03,756.5999755859375,756.5999755859375,756.5999755859375,756.5999755859375,0
2003-04-04,775.4000244140625,777.5,770.0,772.2999877929688,0
2003-04-07,771.5999755859375,771.5999755859375,771.5999755859375,771.5999755859375,0
2003-04-08,779.7000122070312,784.2000122070312,777.2999877929688,784.2000122070312,0
2003-04-09,773.7000122070312,785.5,771.7999877929688,780.0999755859375,0
2003-04-10,772.2999877929688,773.7999877929688,768.5,773.7999877929688,0
2003-04-11,770.2000122070312,780.2000122070312,769.2000122070312,772.2999877929688,0
2003-04-14,772.9000244140625,772.9000244140625,772.9000244140625,772.9000244140625,0
2003-04-15,789.0999755859375,789.5999755859375,780.7000122070312,780.7000122070312,0
2003-04-16,784.2000122070312,793.4000244140625,782.7000122070312,789.0999755859375,0
2003-04-17,791.5999755859375,792.7000122070312,782.2999877929688,784.2000122070312,0
2003-04-18,791.7999877929688,792.5,791.7999877929688,791.9000244140625,0
2003-04-21,790.7999877929688,793.0999755859375,788.7999877929688,791.9000244140625,0
2003-04-22,792.7999877929688,792.7999877929688,792.7999877929688,792.7999877929688,0
2003-04-23,811.5,812.0,803.7000122070312,804.0,0
2003-04-24,805.5,813.5,803.2999877929688,811.0999755859375,0
2003-04-25,810.7999877929688,810.7999877929688,810.7999877929688,810.7999877929688,0
2003-04-28,806.2999877929688,807.9000244140625,793.2999877929688,794.7999877929688,0
2003-04-29,809.4000244140625,814.0999755859375,804.7000122070312,806.2000122070312,0
2003-04-30,813.7000122070312,816.2000122070312,809.9000244140625,810.0,0
2003-05-01,814.5,814.5,813.0,813.7999877929688,0
2003-05-02,822.7000122070312,822.9000244140625,810.9000244140625,814.7000122070312,0
2003-05-05,824.2999877929688,828.5,822.2999877929688,822.7000122070312,0
2003-05-06,822.5,822.5,822.5,822.5,0
2003-05-07,831.2999877929688,837.7000122070312,829.0999755859375,836.4000244140625,0
2003-05-08,822.0999755859375,831.2000122070312,821.5999755859375,831.2000122070312,0
2003-05-09,831.5,831.5999755859375,820.7999877929688,822.5,0
2003-05-12,840.0999755859375,840.7999877929688,829.9000244140625,832.7999877929688,0
2003-05-13,839.0999755859375,841.5999755859375,836.2000122070312,839.4000244140625,0
2003-05-14,837.7999877929688,843.9000244140625,836.0999755859375,838.7999877929688,0
2003-05-15,841.2999877929688,843.7000122070312,835.2999877929688,837.7000122070312,0
2003-05-16,844.7000122070312,847.9000244140625,840.4000244140625,841.2999877929688,0
2003-05-19,825.2000122070312,847.0,824.5999755859375,846.5999755859375,0
2003-05-20,827.4000244140625,829.7000122070312,823.0999755859375,824.9000244140625,0
2003-05-21,825.0,828.0999755859375,820.4000244140625,827.7999877929688,0
2003-05-22,834.5999755859375,836.2999877929688,824.7000122070312,824.7999877929688,0
2003-05-23,837.5999755859375,838.7000122070312,832.5999755859375,834.2000122070312,0
2003-05-26,837.9000244140625,838.7999877929688,837.0999755859375,837.0999755859375,0
2003-05-27,846.5999755859375,847.7000122070312,831.7000122070312,837.7000122070312,0
2003-05-28,851.5,854.0,846.5999755859375,846.7000122070312,0
2003-05-29,854.4000244140625,859.7999877929688,850.2000122070312,851.2000122070312,0
2003-05-30,858.0999755859375,860.7999877929688,851.2999877929688,853.9000244140625,0
2003-06-02,866.2999877929688,872.7000122070312,856.7000122070312,856.7000122070312,0
2003-06-03,857.5999755859375,857.5999755859375,857.5999755859375,857.5999755859375,0
2003-06-04,875.2999877929688,876.5999755859375,866.0,866.0,0
2003-06-05,881.9000244140625,881.9000244140625,874.0,875.4000244140625,0
2003-06-06,883.2999877929688,895.0999755859375,881.5999755859375,881.9000244140625,0
2003-06-09,874.7000122070312,884.2999877929688,873.5999755859375,883.2000122070312,0
2003-06-10,879.5999755859375,879.7000122070312,873.7999877929688,874.7000122070312,0
2003-06-11,892.2000122070312,892.2999877929688,879.5,879.5,0
2003-06-12,895.0,897.2000122070312,889.7999877929688,892.2000122070312,0
2003-06-13,892.2999877929688,892.2999877929688,892.2999877929688,892.2999877929688,0
2003-06-16,902.4000244140625,903.2999877929688,886.5999755859375,889.4000244140625,0
2003-06-17,906.5999755859375,908.5,902.5999755859375,902.7000122070312,0
2003-06-18,905.9000244140625,908.2999877929688,901.7999877929688,906.5,0
2003-06-19,894.5999755859375,905.9000244140625,893.2000122070312,905.5,0
2003-06-20,893.5999755859375,897.5999755859375,892.5,894.2000122070312,0
2003-06-23,881.5,894.2000122070312,879.2999877929688,893.5,0
2003-06-24,877.7999877929688,881.4000244140625,875.2000122070312,881.4000244140625,0
2003-06-25,875.7999877929688,885.2000122070312,875.5999755859375,877.7000122070312,0
2003-06-26,877.2000122070312,877.7999877929688,871.2000122070312,875.5,0
2003-06-27,874.4000244140625,880.9000244140625,873.2000122070312,878.4000244140625,0
2003-06-30,872.0999755859375,878.0999755859375,871.0999755859375,874.2000122070312,0
2003-07-01,873.7999877929688,874.4000244140625,863.5999755859375,872.2999877929688,0
2003-07-02,887.4000244140625,887.4000244140625,873.9000244140625,874.0999755859375,0
2003-07-03,885.0999755859375,889.2999877929688,882.7000122070312,887.0999755859375,0
2003-07-04,874.4000244140625,874.4000244140625,874.4000244140625,874.4000244140625,0
2003-07-07,897.5,898.2999877929688,883.2999877929688,883.2999877929688,0
2003-07-08,898.7999877929688,899.2999877929688,893.5,897.5,0
2003-07-09,895.7000122070312,900.0999755859375,892.7000122070312,898.7000122070312,0
2003-07-10,886.0,895.9000244140625,883.7000122070312,895.2000122070312,0
2003-07-11,889.5,891.4000244140625,881.4000244140625,885.7000122070312,0
2003-07-14,896.5,903.9000244140625,889.0,889.0,0
2003-07-15,890.5,900.2000122070312,888.9000244140625,896.4000244140625,0
2003-07-16,886.5,892.2999877929688,884.0,890.0999755859375,0
2003-07-17,875.5,886.9000244140625,873.7999877929688,886.9000244140625,0
2003-07-18,883.2000122070312,884.0,875.2999877929688,875.9000244140625,0
2003-07-21,875.2999877929688,884.5,873.5999755859375,882.7000122070312,0
2003-07-22,879.9000244140625,880.9000244140625,872.9000244140625,874.7999877929688,0
2003-07-23,884.7999877929688,885.0999755859375,879.5,879.5999755859375,0
2003-07-24,886.0,893.7000122070312,884.7000122070312,885.0,0
2003-07-25,894.0,894.5999755859375,882.7000122070312,885.5999755859375,0
2003-07-28,896.5,898.7999877929688,893.4000244140625,893.4000244140625,0
2003-07-29,890.4000244140625,897.9000244140625,888.4000244140625,896.4000244140625,0
2003-07-30,886.2000122070312,890.5,885.2999877929688,890.4000244140625,0
2003-07-31,887.9000244140625,894.5999755859375,884.0999755859375,886.2000122070312,0
2003-08-01,886.7999877929688,886.7999877929688,886.7999877929688,886.7999877929688,0
2003-08-04,881.2999877929688,882.5999755859375,872.2000122070312,881.0,0
2003-08-05,874.0999755859375,882.2000122070312,873.0,881.0,0
2003-08-06,869.2999877929688,874.4000244140625,866.7000122070312,874.2000122070312,0
2003-08-07,875.0999755859375,875.5,867.9000244140625,869.2999877929688,0
2003-08-08,877.7999877929688,881.0999755859375,874.4000244140625,874.7000122070312,0
2003-08-11,883.7000122070312,885.7000122070312,877.4000244140625,877.5,0
2003-08-12,888.9000244140625,889.2000122070312,883.5,883.5,0
2003-08-13,888.2000122070312,892.7999877929688,886.5,888.7999877929688,0
2003-08-14,895.2999877929688,895.5999755859375,887.7999877929688,887.9000244140625,0
2003-08-15,895.5,896.7000122070312,893.5,895.0,0
2003-08-18,901.2000122070312,901.4000244140625,895.0999755859375,895.7999877929688,0
2003-08-19,904.4000244140625,904.7000122070312,899.7000122070312,901.0999755859375,0
2003-08-20,901.2999877929688,901.2999877929688,901.2999877929688,901.2999877929688,0
2003-08-21,903.7000122070312,909.2000122070312,902.0999755859375,903.2000122070312,0
2003-08-22,898.2999877929688,908.5,897.7000122070312,903.9000244140625,0
2003-08-25,895.7000122070312,898.0999755859375,893.2999877929688,897.7000122070312,0
2003-08-26,894.7000122070312,896.2000122070312,887.0999755859375,894.7999877929688,0
2003-08-27,897.0,897.5999755859375,894.2999877929688,895.0,0
2003-08-28,901.0,901.5,894.5,896.2999877929688,0
2003-08-29,905.0,905.4000244140625,901.0,901.0999755859375,0
2003-09-01,910.5999755859375,911.2999877929688,905.4000244140625,905.4000244140625,0
2003-09-02,915.0,916.5999755859375,907.4000244140625,910.5,0
2003-09-03,923.4000244140625,925.2000122070312,914.7999877929688,915.0999755859375,0
2003-09-04,925.5,925.5,920.4000244140625,922.9000244140625,0
2003-09-05,924.2000122070312,927.5999755859375,922.5,925.0,0
2003-09-08,930.7000122070312,932.0999755859375,923.0999755859375,923.5,0
2003-09-09,928.2000122070312,934.0999755859375,927.0999755859375,930.9000244140625,0
2003-09-10,918.0999755859375,928.0999755859375,917.7000122070312,928.0,0
2003-09-11,919.7000122070312,921.7000122070312,915.5,917.5999755859375,0
2003-09-12,922.7999877929688,923.2999877929688,916.7000122070312,919.2000122070312,0
2003-09-15,921.2999877929688,924.7000122070312,921.0999755859375,922.5999755859375,0
2003-09-16,931.7000122070312,932.0,921.4000244140625,921.4000244140625,0
2003-09-17,921.5999755859375,921.5999755859375,921.5999755859375,921.5999755859375,0
2003-09-18,943.9000244140625,944.0999755859375,933.5,934.2999877929688,0
